PersonID,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,zipcode,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
105663,0,0.162245944,42,60618,0,0.198641577,8980,8,0,1,0,3
105669,0,0.016898559,61,60618,0,0.250107128,7000,8,0,1,0,0
105670,0,0.309372477,33,60618,0,0.412526998,4166,16,0,0,0,1
105679,0,0.261177655,38,60618,2,0.26391863,7471,7,0,1,0,0
105686,0,0,32,60618,0,0.010485248,4100,1,0,0,0,0
105709,0,0.037662482,52,60618,0,0.344480862,18000,8,0,3,0,3
105722,0,0,54,60618,0,1.427623746,5878,22,0,9,0,0
105744,0,0,54,60618,0,0.384850025,5900,11,0,1,0,1
105745,0,0.118557231,81,60618,0,1.383249581,2984,10,0,5,0,0
105759,0,0,60,60618,0,0,2800,2,0,0,0,0
105796,0,0.097090291,65,60618,0,0.102779444,5000,2,0,0,0,0
105799,0,0.9999999,30,60618,0,1.07928048,1500,4,0,1,0,2
105808,0,0.163240549,54,60618,0,0.429763465,14500,10,0,2,0,0
105812,0,0.277013389,43,60618,0,0.409561898,5500,11,0,1,0,3
105816,0,0.032023307,54,60618,0,0.393132291,9085,7,0,2,0,0
105819,0,0.053163349,52,60618,1,0.300565663,6540,8,0,2,0,0
105830,0,0.007950602,65,60618,0,0.49194042,4900,5,0,1,0,0
105842,0,0.469085827,59,60618,0,2090,,8,1,1,0,0
105851,0,0.58931369,59,60618,0,0.43381295,8339,9,0,2,0,0
105857,0,0.009064531,54,60618,0,0.003272557,10694,6,0,0,0,1
105864,0,0.464963709,43,60618,1,0.369890409,12500,22,0,1,1,3
105874,0,0.291690642,67,60618,0,0.527547272,7350,16,0,1,0,1
105885,0,0.002446687,65,60618,0,2490,,13,0,1,0,2
105898,0,0.9999999,35,60618,1,1.493877551,489,2,0,0,0,3
105900,0,0.116206335,68,60618,0,2155,,12,0,3,0,0
105915,0,0.9999999,51,60618,1,0.022111082,3798,1,0,0,0,0
105919,0,0.009264433,34,60618,0,0.196170271,7258,4,0,1,0,2
105920,0,0.062767958,54,60618,0,0.177861832,23000,12,0,2,0,2
105927,0,0.035377422,59,60618,0,0.220129978,6000,9,0,0,0,1
105934,0,0,58,60618,0,0.384445866,14066,22,0,2,0,0
105938,0,0.124948283,86,60618,0,36.20485368,1400,12,0,0,0,1
105943,0,0.449828691,55,60618,0,0.294037799,9576,7,0,1,0,1
105944,0,0.002796944,74,60618,0,872,,17,0,1,0,0
105946,0,0,54,60618,0,2102,,12,0,1,0,0
105947,0,0.012513417,56,60618,0,0.480710519,3602,9,0,1,0,2
105952,0,0,65,60618,0,0,,2,0,0,0,
105969,0,0.22365337,64,60618,0,0.161704312,1947,3,0,0,0,0
106005,0,0.253278878,53,60618,5,0.283407897,10281,20,0,2,0,2
106036,0,0.74958529,29,60618,0,0.63946834,5416,16,0,1,0,1
106050,0,0.131949316,58,60618,0,959,,7,0,0,0,0
106082,0,0.021336903,30,60618,0,0.298233922,3000,8,0,0,0,0
106087,0,0.936789794,43,60618,0,1.185427574,4583,9,0,2,0,1
106094,0,0.279759237,49,60618,0,0.645974782,3092,12,0,1,0,0
106113,0,0.019676785,72,60618,0,17,,5,0,0,0,0
106114,0,0.228984734,35,60618,0,0.196157036,7233,5,0,0,0,4
106122,0,0.004899755,56,60618,0,1152,,5,0,1,0,0
106128,0,2.196960608,56,60618,0,0.240334175,5146,8,2,0,1,0
106130,0,0.386047227,47,60618,0,9809,0,7,0,1,0,1
106161,0,0.031087158,58,60618,0,639.5,1,11,0,1,0,1
106162,0,0.204069189,59,60618,0,0.695372751,2333,16,0,2,0,0
106165,0,0.438963415,65,60618,2,0.404113733,9917,18,1,2,0,0
106167,0,0.083876128,42,60618,0,0.356009563,4600,4,0,1,0,1
106168,0,0.331496025,37,60618,0,0.55341543,9500,9,0,2,0,1
106169,0,0,54,60618,0,0.499181967,5500,8,0,1,0,0
106185,0,0,70,60618,2,0.124369108,10500,13,0,0,0,0
106192,0,0.274734121,72,60618,0,0.311883068,5267,8,0,2,1,1
106224,0,0.01090843,51,60618,0,0.221111325,5200,3,0,1,0,4
106232,0,0.9999999,88,60618,0,353,,3,0,1,0,0
106245,0,0.474452555,52,60618,0,0.418517918,6166,6,0,2,0,0
106261,0,0.347821537,31,60618,1,0.400762281,7083,21,0,2,0,0
106262,0,0.023411214,50,60618,0,0.004960657,5845,18,0,0,0,1
106267,0,0.611901582,56,60618,3,0.382839497,13600,15,0,2,0,0
106282,0,0.043919712,60,60618,0,0.256908763,7200,6,0,1,0,1
106297,0,0.214600992,57,60618,1,1136,,12,0,1,0,0
106309,0,0,69,60618,0,0.131816051,19200,4,0,2,0,0
106311,0,0.9999999,29,60618,0,0.09002148,5120,4,5,0,0,0
106322,0,0.943449767,44,60618,0,0.281801582,3285,6,0,0,0,2
106327,0,0.05318866,33,60618,0,0.139355502,5833,5,0,0,0,0
106329,0,0.007361726,63,60618,1,7870,,24,0,6,0,0
106333,0,0.000195226,65,60618,0,0.227803551,6250,11,0,1,0,0
106334,0,0.830725797,50,60618,0,0.263945327,5413,4,0,1,0,1
106341,0,0.006473484,45,60618,0,0.130473255,304000,18,0,1,0,0
106360,0,0,69,60618,0,10,,3,0,0,0,0
106363,0,0.417403941,51,60618,0,0.624895222,7157,10,0,2,0,0
106374,0,0.097947717,65,60618,0,0.187591885,3400,7,0,2,0,0
106383,0,0.436099089,33,60618,0,0.498687664,8000,10,0,1,0,0
106393,0,0.780382585,54,60618,1,0.343547341,12335,10,0,2,0,3
106394,0,0,70,60618,0,0.010757137,2416,11,0,0,0,0
106395,0,0.064789417,63,60618,0,0.400639744,2500,4,0,1,0,0
106399,0,0.083383323,46,60618,0,0.204426031,9895,5,0,1,0,2
106402,0,0.06705119,54,60618,0,0.250899967,9166,3,0,1,0,2
106438,0,0.029736663,42,60618,0,1476,,6,0,2,0,3
106439,0,0.979205185,51,60618,0,4043,,8,0,2,0,0
106481,0,0,68,60618,0,0.337465014,2500,3,0,1,0,0
106483,0,0.999933972,34,60618,0,0.840428989,3076,8,0,2,0,0
106508,0,0.179802203,51,60618,0,0.238855386,8456,7,0,3,0,1
106516,0,0,74,60618,0,0.131308901,4774,5,0,1,0,0
106537,0,0.50514609,36,60618,0,310,,1,0,0,0,0
106539,0,0.142620944,55,60618,1,0.795693412,3900,22,0,3,0,1
106568,0,0.107735594,46,60618,0,0.038627585,4400,4,0,0,0,2
106572,0,0.6010198,57,60618,0,1.467532468,1000,7,0,1,0,1
106574,0,0.088445619,59,60618,0,0.730112453,2400,38,0,0,0,1
106593,0,0.548373656,38,60618,0,1.566368237,2568,10,0,2,0,2
106596,0,0.9999999,45,60618,0,8180,,6,0,5,0,0
106622,0,0.161442024,67,60618,0,0.717517096,1900,23,0,0,0,0
106626,0,0.920431827,55,60618,0,0.166117565,5766,7,0,0,0,0
106639,0,0.418576269,54,60618,0,0.195480452,10000,19,0,0,0,0
106641,0,0.747101941,49,60618,0,0.310512367,13583,10,0,2,0,3
106646,0,0.021740031,46,60618,0,0.101491542,12000,13,0,1,0,1
106667,0,0.830715532,46,60618,0,0.457091238,8855,12,0,2,0,1
106682,0,0.452088757,61,60618,1,1534,,4,0,1,0,0
106683,0,0.02672461,46,60618,0,0.510548945,10000,16,0,2,0,1
106694,0,0,61,60618,0,0.47647616,9500,9,0,2,0,0
106696,0,0,73,60618,0,0,,2,0,0,0,0
106714,0,0.805884874,31,60618,0,0.450710683,2180,8,0,0,0,0
106720,0,0.279554504,57,60618,0,0.658669226,3125,12,0,1,0,0
106739,0,0,46,60618,0,0.930298991,5250,12,0,4,0,3
106743,0,0.928136419,42,60618,0,0.795943709,2415,9,0,0,0,0
106747,0,0.052673194,79,60618,0,0.012727273,5499,9,0,0,0,1
106764,0,0.443835175,31,60618,0,0.380123975,5000,10,0,2,0,1
106774,0,0.057018865,47,60618,0,0.221273134,4916,18,0,2,0,2
106786,0,0.053348288,77,60618,0,0.083503055,5400,3,0,0,0,0
106791,0,0.018180255,46,60618,2,1842,,7,0,1,0,
106794,0,0.023874574,79,60618,0,0.005161128,7943,7,0,0,0,0
106796,0,0.157087758,48,60618,0,0.042515369,13500,3,0,0,0,4
106797,0,0.036687431,68,60618,0,0.044418338,35750,12,0,1,0,0
106813,0,0.605161171,45,60618,2,1.832111925,1500,11,0,2,0,5
106815,0,0.074241044,39,60618,1,0.105614358,4345,8,0,0,0,2
106816,0,0.105649058,26,60618,0,0.126963351,4583,4,0,0,0,0
106822,0,0.008816852,50,60618,0,0.927322592,5833,15,0,4,0,0
106835,0,0,65,60618,0,0.364654138,2500,13,0,0,0,1
106854,0,0.004636697,47,60618,2,1653,,17,0,2,0,4
106875,0,0.564960424,63,60618,0,0.278651602,27083,30,0,2,0,0
106883,0,0.070996263,47,60618,0,40,,4,0,0,0,0
106886,0,0.042151322,42,60618,0,0.251808717,5666,7,0,1,0,2
106909,0,0.476254599,51,60618,0,0.430913817,5000,8,0,1,0,0
106916,0,0.293244297,68,60618,0,0.517942584,5015,6,0,2,0,0
106931,0,0.447057916,66,60618,0,0.650215916,1620,5,0,0,0,0
106935,0,0.92103948,43,60618,0,0.404690483,3666,7,0,1,0,0
106951,0,0.051940837,29,60618,0,0.064147751,7092,4,0,0,0,0
106956,0,0.007805292,35,60618,0,0.004945055,1819,5,0,0,0,0
106969,0,0.063990834,37,60618,0,0.008249588,6666,4,0,0,0,0
106988,0,0.268207322,37,60618,0,0.208558288,5000,7,0,1,0,0
106989,0,0.086431075,68,60618,0,207,,8,0,0,0,0
106994,0,0.9999999,60,60618,0,1019,,2,0,1,0,3
106995,0,0.109410195,40,60618,0,0.335014347,11500,7,0,1,0,2
106996,0,0.011632946,84,60618,0,0.978311029,2166,4,0,0,0,0
107020,0,0.037820534,49,60618,0,1.399857194,2800,9,0,2,0,1
107022,0,0.9999999,57,60618,0,0.451939292,4150,9,0,1,0,0
107032,0,0.07079773,49,60618,0,0.526605821,5806,13,0,0,0,2
107039,0,0,45,60618,0,0,4962,1,0,0,0,0
107041,0,0.3348717,39,60618,0,0.272117962,6713,8,0,1,0,0
107058,0,0.400560964,31,60618,0,0.200690783,5500,5,0,0,0,0
107064,0,0.017367909,47,60618,0,0.095337873,3817,14,0,0,0,0
107084,0,0.901032989,33,60618,0,0.138499588,1212,3,0,0,0,0
107105,0,0.024065062,42,60618,0,0.074435531,12090,8,0,1,0,0
107115,0,0.9999999,62,60618,0,0,10500,6,0,0,0,0
107124,0,0.844973395,62,60618,0,0.710298678,6126,15,0,1,0,1
107136,0,0.863955695,34,60618,0,1.127936032,2000,9,0,1,0,3
107137,0,0.254114337,36,60618,0,0.672094618,5833,5,0,2,0,0
107141,0,0.673365356,36,60618,0,0.644745612,4500,12,2,1,0,2
107143,0,0.069348929,51,60618,0,0.017939282,6521,4,0,0,0,3
107150,0,0.043410328,70,60618,0,0.213793103,1884,5,0,0,0,0
107152,0,0.002612566,67,60618,0,0.001188707,3364,4,0,0,0,0
107163,0,0.040315028,54,60618,0,0.771340682,3900,12,0,1,0,0
107175,0,0.134183474,62,60618,0,4695,,11,0,4,0,0
107188,0,0.546484796,60,60618,1,0.763909774,1329,8,0,0,0,1
107193,0,0.288381654,63,60618,0,0.080711789,6293,9,0,0,0,1
107196,0,1.007984032,27,60618,0,0.012489592,1200,1,0,0,0,0
107200,0,0.11026866,56,60618,1,0.088007214,5544,7,0,0,0,2
107201,0,0.532387689,47,60618,1,0.463817803,8166,12,0,2,0,0
107202,0,0.006822727,38,60618,0,2696,,8,0,1,0,0
107205,0,0.568957578,57,60618,0,0.407901819,9288,11,0,2,0,3
107209,0,0.063998951,63,60618,0,0.140147024,4216,7,0,1,0,1
107223,0,0.000771581,79,60618,0,0,,5,0,0,0,
107225,0,0.033673797,55,60618,0,7151,,11,0,2,0,0
107253,0,0,38,60618,0,0.432824767,6750,7,0,1,0,0
107258,0,0.142122554,50,60618,0,1140,,8,0,1,0,0
107260,0,0.9999999,42,60618,0,0,,1,0,0,0,0
107274,0,0.553717314,63,60618,0,0.45985586,7908,9,0,1,0,1
107276,0,0.896790495,53,60618,0,0.737937449,8600,15,0,2,0,1
107312,0,0,67,60618,0,731,,3,0,1,0,0
107323,0,0.583876111,56,60618,0,0.563768116,4139,27,0,1,0,0
107340,0,0.626174771,38,60618,0,0.455399061,5750,6,0,1,0,1
107347,0,0.947370758,56,60618,0,0.161408601,13090,5,0,1,0,1
107375,0,0.160318163,67,60618,0,0.47900247,8500,9,0,2,0,0
107376,0,0.118246032,33,60618,0,1.118413905,1840,11,0,2,0,1
107382,0,0.991547808,62,60618,0,0.219971432,7700,10,0,0,0,3
107394,0,0.615528531,37,60618,1,0.957991803,10735,16,0,9,0,2
107416,0,0.242410554,59,60618,0,3149,,11,0,1,0,2
107428,0,0.013015931,48,60618,0,0.025088148,7373,56,0,0,0,0
107429,0,0.027674631,43,60618,0,0.455691964,8959,19,0,2,0,2
107470,0,0.129277894,57,60618,0,0.267659412,5237,6,0,1,0,3
107472,0,0.878983156,39,60618,0,0.206344629,6934,10,0,0,0,2
107475,0,0.127490696,52,60618,0,0.497800293,7500,21,0,2,0,1
107483,0,0.407786079,32,60618,0,0.281402574,2252,8,0,0,0,2
107500,0,0.244637554,63,60618,0,0.422681092,15157,11,0,2,0,0
107502,0,0.134625659,68,60618,0,0.038377297,10500,12,0,0,0,0
107518,0,0.1295897,43,60618,0,0.01279872,10000,6,0,0,0,2
107524,0,0.109965847,38,60618,0,0.390112942,5400,7,0,1,0,0
107531,0,0,68,60618,0,0.00333857,5091,4,0,0,0,0
107539,0,0.07310705,39,60618,0,0.092329324,6400,3,0,0,0,0
107541,0,0.872530749,58,60618,0,0.657039711,3600,19,0,1,0,0
107560,0,0.303671302,50,60618,0,3243,,11,0,1,0,2
107564,0,0.055499159,80,60618,0,0.138651147,2920,7,0,0,0,1
107569,0,0.657263875,49,60618,0,0.342047263,16333,15,0,3,0,0
107571,0,0.139542612,56,60618,0,0.074629613,10866,5,0,0,0,0
107582,0,0.157198035,62,60618,0,0.101974574,3696,3,0,0,0,0
107583,0,0.035643078,27,60618,0,0.368850492,4166,9,0,1,0,0
107597,0,0.375077316,51,60618,2,2332,,13,0,1,1,0
107614,0,0.002256295,31,60618,1,5.199556541,450,9,0,2,0,0
107620,0,0.18558176,46,60618,0,0.278148973,12122,12,0,2,0,1
107633,0,0.107480349,74,60618,0,1357,,11,0,1,0,3
107666,0,0.049135806,74,60618,0,0.325606664,8282,12,0,2,0,0
107670,0,0.079598187,67,60618,0,0.240335174,5250,9,0,1,0,0
107683,0,0.029236218,64,60618,0,629,,6,0,1,0,
107686,0,0.9999999,25,60618,0,0,3250,0,2,0,0,0
107698,0,0.376562463,52,60618,0,0.378138192,4500,3,0,1,0,1
107706,0,0.9999999,50,60618,0,0.15438829,16600,2,0,1,0,3
107717,0,1.010475082,45,60618,0,0.580322654,4400,16,0,3,0,3
107736,0,0.198180063,44,60618,0,0.778423622,4300,10,0,2,0,3
107743,0,0.290454459,42,60618,0,0.25471883,15310,20,0,2,0,2
107747,0,0.316178731,45,60618,0,0.253749646,10600,10,0,1,1,3
107752,0,0.145124125,35,60618,1,0.273748076,11042,8,0,2,0,2
107756,0,0.987072013,53,60618,3,0.115192321,15000,16,0,0,0,3
107764,0,0.079092091,73,60618,0,0.003264727,7044,1,0,0,0,2
107765,0,0.547909003,51,60618,0,0.393542074,5109,6,0,2,0,1
107779,0,0.153419517,48,60618,0,0.380336713,10750,15,0,1,0,0
107788,0,0.28411285,58,60618,0,0.308458766,9433,9,0,2,0,0
107805,0,0.0200393,59,60618,0,0.060525851,17000,21,0,0,0,3
107811,0,0,66,60618,0,0.106578464,2720,4,0,0,0,0
107834,0,0.906264696,48,60618,0,0.433108046,10800,13,0,3,0,2
107840,0,0.481058936,39,60618,0,0.415539838,9613,13,0,2,0,1
107864,0,0,43,60618,0,0.559592379,2256,5,1,0,0,2
107868,0,0.19503515,57,60618,0,0.225493952,18270,9,0,1,0,1
107874,0,0.873563218,39,60618,0,0.641274986,1850,8,0,0,0,2
107881,0,0.001511078,53,60618,0,0.22983201,5416,7,0,1,0,0
107903,0,0.022821352,59,60618,0,0.065993401,10000,5,0,1,0,1
107919,0,0.262434057,59,60618,0,1.805995004,1200,12,0,1,0,0
107925,0,0.896248876,26,60618,0,1312,,6,0,0,0,0
107953,0,0.318694504,30,60618,1,0.566690699,4160,7,0,1,0,0
107974,0,0.041578313,49,60618,0,0.483716147,2916,8,0,1,0,1
107980,0,0.232294929,51,60618,0,1125,,5,0,1,0,0
107983,0,0.220257748,45,60618,0,0.42646345,10300,8,0,2,0,2
107995,0,0.398839878,57,60618,1,0.406573117,5415,11,0,2,0,0
108005,0,0.053207225,52,60618,0,1275,1,7,0,1,0,2
108014,0,0.9999999,27,60618,0,0,3816,1,0,0,0,0
108016,0,0.02928353,72,60618,0,0.0020201,19800,7,0,0,0,0
108024,0,0.292408603,45,60618,0,0.350913995,6673,7,0,2,0,3
108026,0,0.034438067,37,60618,0,0.918018787,1170,7,0,1,0,1
108027,0,0.113900703,68,60618,0,0.081531268,13687,5,0,1,0,0
108062,0,0.855700463,54,60618,0,2972,,14,0,2,0,0
108063,0,0.192472301,43,60618,0,0.267988854,6100,4,0,1,0,2
108079,0,0.219751775,34,60618,0,0.244682257,7568,9,0,1,0,4
108084,0,0.442956264,61,60618,0,0.65851965,7200,12,0,2,0,1
108087,0,0.182472719,66,60618,0,0.059772945,7310,9,0,0,0,0
108091,0,0.100928282,37,60618,0,0.284026358,4400,9,0,0,0,2
108092,0,0,65,60618,0,0,10583,12,0,0,0,0
108103,0,0,55,60618,1,459,,5,0,0,0,0
108118,0,0.094353459,52,60618,0,2656,,5,0,2,0,0
108123,0,0.098113698,64,60618,0,0.41141929,8003,11,0,1,0,1
108138,0,0.016671733,69,60618,0,0.262794573,4200,9,0,1,0,0
108141,0,0.609245345,63,60618,0,0.337709485,23688,18,0,2,0,3
108151,0,0.087196829,61,60618,1,0.619672541,8000,13,0,4,0,0
108164,0,0.027359635,52,60618,0,0.071112845,7691,6,0,0,0,0
108180,0,0.158750797,46,60618,0,0.1499388,6535,16,0,0,0,1
108191,0,0.982135715,39,60618,0,2254,,12,0,1,0,0
108216,0,0.9999999,33,60618,0,683,,2,0,0,0,0
108217,0,0,41,60618,0,1.009521542,4200,4,0,3,0,0
108218,0,0.582002263,51,60618,0,4330,0,10,0,1,0,2
108220,0,0.023671611,57,60618,0,0.17637484,8600,11,0,2,0,2
108232,0,0.004955445,64,60618,0,3171,,4,0,2,0,0
108233,0,1.427893027,61,60618,0,1689,,8,0,0,0,0
108248,0,0.481385252,42,60618,0,3340,,9,0,2,0,0
108253,0,0.005424479,56,60618,0,0.575695859,2945,14,0,1,0,0
108257,0,0.112172289,40,60618,0,549,,7,0,0,0,
108267,0,0.442827019,44,60618,0,0.393415179,3583,5,1,0,0,2
108274,0,0.593852485,27,60618,0,0.20399875,3200,5,0,0,0,0
108277,0,0.094742248,58,60618,0,0.081218274,6500,11,0,0,1,0
108308,0,0.129807239,43,60618,0,0.309627479,4133,3,0,1,0,2
108314,0,0.530615261,49,60618,2,0.709776846,8110,16,0,3,0,2
108323,0,0.051704175,70,60618,0,0.183534509,3230,11,0,2,0,0
108341,0,0.03675621,45,60618,0,0.0238737,7790,18,0,0,0,2
108352,0,0.156989534,57,60618,0,0.015264466,5633,6,0,0,0,0
108371,0,0.664127037,47,60618,0,0.632398249,6166,5,0,2,0,0
108379,0,0.282750573,53,60618,0,0.369735128,4605,17,0,0,0,3
108387,0,0.642954382,57,60618,1,0.650848069,11083,19,0,2,0,1
108394,0,0.885768682,24,60618,0,0.353823088,2000,3,0,0,0,0
108415,0,0.033444432,57,60618,0,0.523895221,5000,9,0,2,0,0
108424,0,0,48,60618,0,0.106223444,4000,6,0,0,0,0
108445,0,0,28,60618,0,0.185459941,2021,2,0,0,0,0
108453,0,0.00019996,33,60618,0,0.104944118,5278,2,0,0,0,1
108462,0,0.11050985,52,60618,0,0.217978202,10000,7,0,1,0,0
108465,0,0.012999581,55,60618,0,11,,5,0,0,0,
108466,0,0.485893417,28,60618,2,0.203118752,2500,5,0,0,1,2
108474,0,0.148201439,46,60618,1,0.063693631,10000,6,0,0,0,0
108475,0,0.009556603,50,60618,1,0.457012282,3500,16,0,1,0,2
108493,0,0.026343011,56,60618,0,70,,1,0,0,0,0
108497,0,0.697520538,42,60618,0,0.266228921,6700,11,0,1,0,0
108498,0,0.001724957,66,60618,0,0.00039992,5000,6,0,0,0,0
108499,0,0.885657153,42,60618,0,1.547977422,2125,5,0,2,0,2
108504,0,0.9999999,52,60618,0,0.245196003,1300,3,0,0,0,0
108517,0,0,60,60618,0,558,,6,0,1,0,0
108518,0,0.023298391,64,60618,0,0.006054768,7266,8,0,0,0,0
108528,0,0.574513284,69,60618,0,3082,,13,0,1,0,
108533,0,0.035287722,59,60618,0,0.368322399,3200,8,0,0,0,0
108548,0,0.009445863,60,60618,0,0.235952809,5000,7,0,1,0,1
108551,0,0.000989433,48,60618,0,0.270324887,6432,11,0,1,0,3
108574,0,0.062769635,57,60618,0,65,,2,0,0,0,0
108577,0,0.026338815,81,60618,0,0.292663263,3720,10,0,1,0,0
108595,0,0.213893053,27,60618,0,0.009991674,1200,1,0,0,0,0
108615,0,0.205610592,65,60618,0,0.56511537,2556,14,0,0,0,0
108623,0,0.030438282,84,60618,0,37,,2,0,0,0,0
108625,0,0.377124899,44,60618,0,0.182742592,6883,4,0,1,0,2
108632,0,0.9999999,35,60618,0,560,,1,3,0,0,0
108649,0,0.01816405,65,60618,0,0.069984448,4500,10,0,0,0,0
108669,0,0.615939021,30,60618,1,0.442920809,8750,11,0,2,0,0
108681,0,0.173037618,65,60618,0,0.280959863,7000,8,0,0,0,0
108689,0,0.001607254,62,60618,0,2623,,10,0,2,0,3
108707,0,0.559593715,45,60618,0,136,,2,0,0,0,0
108746,0,0.130748668,54,60618,0,0.07504363,4583,6,0,0,0,1
108749,0,0.345032172,51,60618,0,0.173141892,4735,6,0,0,0,0
108759,0,0.944377267,53,60618,1,0.740390132,3485,12,0,1,0,0
108761,0,0.137076613,62,60618,0,0.073308897,3000,11,0,0,0,0
108774,0,0.047598489,77,60618,0,0.16961013,3000,7,0,1,0,0
108776,0,0.084583083,29,60618,0,0.004798081,2500,1,0,0,0,0
108801,0,0.099862228,58,60618,1,0.342831434,6667,7,0,1,0,0
108827,0,0.074635645,43,60618,0,0.306488504,8306,8,0,1,0,1
108831,0,0.10192852,44,60618,0,3105,,6,0,2,0,0
108835,0,0.944378476,52,60618,0,0.330809884,7000,6,0,1,0,1
108839,0,0.311740379,54,60618,0,0.404745854,7416,23,0,2,0,0
108856,0,0.000423005,56,60618,0,1233,,8,0,1,0,0
108873,0,0.923948443,33,60618,0,0.234468037,8900,7,0,1,0,3
108879,0,0.253127152,56,60618,0,0.12287017,12500,16,0,1,0,1
108898,0,0.533112837,54,60618,0,0.377063055,7088,5,0,2,0,0
108902,0,0.816839439,43,60618,0,5098,,4,0,1,0,0
108925,0,0.141224645,32,60618,0,0.095380924,1666,4,1,0,0,2
108972,0,0.545917739,41,60618,0,0.522886855,11250,18,0,2,0,3
108978,0,0.059102072,71,60618,0,0.082065567,14000,9,0,0,0,0
108989,0,0.369127517,49,60618,0,0.36662593,9000,21,0,2,0,3
109011,0,0.06917594,50,60618,1,0.566376353,3788,12,0,1,0,2
109029,0,0.082033381,73,60618,0,0.712366021,6250,10,0,2,0,1
109030,0,0.349091273,54,60618,0,0.517915309,1841,13,0,0,0,0
109034,0,0.333747522,57,60618,0,1807,,12,0,2,0,0
109037,0,0.252504873,65,60618,0,3350,,9,0,1,0,0
109038,0,0.263867251,43,60618,0,0.376932915,8600,9,0,2,0,1
109044,0,0,56,60618,0,0,,2,0,0,0,0
109052,0,0.9999999,30,60618,0,0.043283582,1339,0,1,0,0,0
109053,0,0.063838561,77,60618,0,0.438512298,5000,13,0,2,0,0
109061,0,0.025026639,45,60618,0,0.234502066,7500,6,0,1,0,0
109062,0,0,29,60618,1,388,,4,0,0,0,0
109066,0,0.000236315,35,60618,2,0.004343614,32000,9,0,0,0,1
109069,0,0.139893563,56,60618,0,0.383597884,10583,7,0,2,0,0
109088,0,0.008499646,80,60618,0,0.091399556,3150,5,0,0,0,0
109097,0,0.137056537,44,60618,0,0.215113954,2500,9,0,1,0,2
109105,0,0,57,60618,0,0.220157493,24000,11,0,2,0,2
109113,0,0.001335324,73,60618,0,0.003777358,9000,12,0,1,0,0
109138,0,0.012940923,59,60618,0,0.495058089,5766,12,0,1,0,0
109140,0,0.083343187,61,60618,0,0.681512452,5500,10,0,2,0,2
109142,0,0.034061436,60,60618,0,0.005332445,6000,7,0,0,0,0
109157,0,0.181531176,75,60618,0,20,,5,0,0,0,0
109202,0,0.130304386,51,60618,0,0.143127763,4750,16,0,0,0,2
109214,0,0,83,60618,0,0,,1,0,0,0,0
109216,0,0.013669585,82,60618,0,39,,8,0,0,0,0
109251,0,0.00863211,60,60618,0,0.002307337,6500,6,0,0,0,0
109252,0,0.197897772,43,60618,0,1.234191452,4000,5,0,4,0,1
109290,0,0.076155233,64,60618,1,0.411545127,7500,20,0,1,0,0
109307,0,0.921026325,25,60618,0,0.342610365,2083,6,0,0,0,0
109335,0,0.04659767,52,60618,0,1752,,4,0,1,0,0
109342,0,0.210228413,54,60618,0,0.149595687,8161,6,0,0,0,0
109357,0,0.021956088,25,60618,0,0.155965992,3410,5,0,0,0,0
109359,0,0.037831757,74,60618,0,0.007775618,3600,5,0,0,0,0
109366,0,0.549514118,49,60618,0,0.614882644,9500,12,0,2,0,2
109372,0,0.165976289,68,60618,0,1735,,5,0,1,0,0
109385,0,0.015889619,54,60618,0,2.787709497,2326,9,0,3,0,0
109389,0,0.9999999,79,60618,0,0.1952012,4000,1,0,0,0,1
109390,0,0.050718648,34,60618,1,0.441679627,4500,7,0,2,0,1
109414,0,0.008292177,73,60618,0,0.003996004,1000,5,0,0,0,0
109418,0,0.430501139,40,60618,0,0.762816422,4700,10,0,1,0,0
109470,0,0.9999999,54,60618,0,0.005503145,3815,1,2,0,1,1
109479,0,0.033718115,29,60618,0,0.551181102,2666,12,0,3,0,0
109491,0,0.301137503,61,60618,1,0.279019558,7873,7,0,1,0,0
109502,0,0.180946806,65,60618,0,0.231358208,17500,12,0,2,0,0
109509,0,0.9999999,64,60618,0,0,,0,0,0,0,0
109511,0,0.240634582,55,60618,0,54,0,3,0,0,0,0
109529,0,0,53,60618,0,568,,7,0,0,0,0
109532,0,0.767420885,57,60618,4,0.993761996,4167,16,0,1,1,0
109548,0,0.9999999,34,60618,0,0.091903363,6125,3,0,0,0,0
109549,0,0.967127055,41,60618,0,0.127338943,7962,4,0,0,0,2
109570,0,0.003004975,66,60618,0,0.000939261,3193,3,0,0,0,0
109571,0,0.447279876,57,60618,0,0.444128788,3167,10,0,0,0,2
109575,0,0.078987778,41,60618,0,0.210785948,15000,12,0,2,0,2
109600,0,0.369981732,57,60618,0,0.592042943,6333,12,0,2,0,2
109608,0,0.544091182,55,60618,0,590,0,3,0,1,0,0
109631,0,0.006404901,87,60618,0,0.733861291,8333,9,0,1,0,0
109640,0,0.102659221,65,60618,0,965,,4,0,1,1,0
109677,0,0.148024446,56,60618,0,0.69168607,7300,10,0,1,0,0
109679,0,0,84,60618,0,624,,8,0,1,0,0
109702,0,0.011093921,79,60618,0,8,,7,0,0,0,0
109705,0,0,45,60618,1,2858,,5,0,1,0,0
